code,description,message,cause,troubleshooting,component,equipment,,,
12402,프레셔 피스(상부)의 안전 회로가 차단될 경우 이 메시지가 활성화됩니다.,프레셔 피스(상부) 안전 회로,"1. 프레셔 피스(상부)가 제거됨
2. 프레셔 피스(상부)와 안전 제어 간 접촉 불량","1. 프레셔 피스(상부)를 레이저 용접 툴(Picker/C-gun)에 다시 장착하십시오.
2. 프레셔 피스(상부)의 안전 회로 동작을 점검하십시오.
3. 프레셔 피스(상부)의 손상 여부를 확인하십시오.",프레셔 피스,Picker,,,
12403,프레셔 피스(하부)의 안전 회로가 차단될 경우 이 메시지가 활성화됩니다.,프레셔 피스(하부) 안전 회로,"1. 프레셔 피스(하부)가 제거됨
2. 프레셔 피스(하부)와 안전 제어 간 접촉 불량","1. 프레셔 피스(하부)를 레이저 용접 툴(Picker/C-gun)에 다시 장착하십시오.
2. 프레셔 피스(하부)의 안전 회로 동작을 점검하십시오.
3. 프레셔 피스(하부)의 손상 여부를 확인하십시오.",프레셔 피스,Picker,,,
12404,메인 스팟의 파이버 단선 모니터링 안전 회로가 차단될 경우 이 메시지가 활성화됩니다.,파이버 단선 모니터링 메인 스팟,"1. 파이버 커넥터가 제대로 체결되지 않았거나 잠금 상태가 아님
2. 파이버 단선
3. 파이버 커플러에 케이블 플러그 미연결","1. 파이버 연결 상태를 확인하십시오.
2. 파이버 잠금 상태를 확인하고 필요 시 잠그십시오.
3. 필요 시 파이버를 교체하십시오.
4. 파이버 커플러의 케이블 연결 상태를 점검하십시오.",Coupler/프로세스 파이버/피딩 파이버,LSS Controller,,,
12405,사이드 스팟 1의 파이버 단선 모니터링 안전 회로가 차단될 경우 이 메시지가 활성화됩니다.,사이드 스팟 1 파이버 인터록,"1. 파이버 커넥터가 제대로 체결되지 않았거나 잠금 상태가 아님
2. 파이버 단선
3. 파이버 커플러에 케이블 플러그 미연결","1. 파이버 연결 상태를 확인하십시오.
2. 파이버 잠금 상태를 확인하고 필요 시 잠그십시오.
3. 필요 시 파이버를 교체하십시오.
4. 파이버 커플러의 케이블 연결 상태를 점검하십시오.",Coupler/프로세스 파이버/피딩 파이버,LSS Controller,,,
12406,사이드 스팟 2의 파이버 단선 모니터링 안전 회로가 차단될 경우 이 메시지가 활성화됩니다.,사이드 스팟 2 파이버 인터록,"1. 파이버 커넥터가 제대로 체결되지 않았거나 잠금 상태가 아님
2. 파이버 단선
3. 파이버 커플러에 케이블 플러그 미연결","1. 파이버 연결 상태를 확인하십시오.
2. 파이버 잠금 상태를 확인하고 필요 시 잠그십시오.
3. 필요 시 파이버를 교체하십시오.
4. 파이버 커플러의 케이블 연결 상태를 점검하십시오.",Coupler/프로세스 파이버/피딩 파이버,LSS Controller,,,
12407,레이저 용접 툴(Picker/C-gun)의 커버가 열린 상태에서Permission신호가 활성화될 경우 이 메시지가 발생합니다.,레이저 용접 툴(Picker/C-gun) 커버,"1. 레이저 용접 툴 커버가 열려 있거나 완전히 닫혀 있지 않음
2. 센서 이상","1. 커버를 닫으십시오.
2. 센서를 교체하십시오.",커버 센서/프레셔 피스,Picker,,,
12408,전원 공급 장치의 안전 채널에서 하나 이상의 알람이 발생할 경우 이 메시지가 활성화됩니다.,전원 공급,1. 전원 공급 장치 이상,1. 문제 해결을 위해 해당 IPG 서비스 부서에 문의하십시오.,파워 서플라이,LSS Controller,,,
12409,Z 드라이브 컨트롤러와의 CAN 통신에 이상이 발생할 경우 이 메시지가 활성화됩니다.,Z 드라이브,"1. 케이블 이상
2. Z 드라이브 컨트롤러 이상","1. CAN 통신 케이블을 점검하십시오.
2. Z 드라이브 컨트롤러를 교체하십시오.
3. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",통신 케이블(1XG1 1XG2)/Z-drive 컨트롤러,LSS Controller,,,
12409,Z 드라이브 컨트롤러와의 CAN 통신에 이상이 발생할 경우 이 메시지가 활성화됩니다.,Z 드라이브,"1. 케이블 이상
2. Z 드라이브 컨트롤러 이상","1. CAN 통신 케이블을 점검하십시오.
2. Z 드라이브 컨트롤러를 교체하십시오.
3. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",Z-drive,Picker,,,
12410,안전 제어에서 모니터링 로직 시스템의 하나 이상의 알람을 감지할 경우 이 메시지가 활성화됩니다.,안전 모듈,"1. 단락(쇼트) 발생
2. 셔트(shunt) 발생
3. 안전 회로 내 불일치 발생","1. LSS 소프트웨어에 관리자 권한으로 로그인한 후Safety메뉴의Diagnostics탭을 열어 오류 원인을 확인하십시오.
2. 가능한 경우 원인을 제거하십시오.
3. 메인 스위치를 사용하여 LSS 컨트롤러를 재시작하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",PILZ 세이프티 모듈,LSS Controller,,,
12410,안전 제어에서 모니터링 로직 시스템의 하나 이상의 알람을 감지할 경우 이 메시지가 활성화됩니다.,안전 모듈,"1. 단락(쇼트) 발생
2. 셔트(shunt) 발생
3. 안전 회로 내 불일치 발생","1. LSS 소프트웨어에 관리자 권한으로 로그인한 후Safety메뉴의Diagnostics탭을 열어 오류 원인을 확인하십시오.
2. 가능한 경우 원인을 제거하십시오.
3. 메인 스위치를 사용하여 LSS 컨트롤러를 재시작하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",PILZ 세이프티 모듈/프레셔 피스,Picker,,,
12428,안전 제어의 출력 모듈 중 하나에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,OFAULT LED 안전 제어,"1. 출력 모듈 이상
2. 출력 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.",PILZ 세이프티 모듈,LSS Controller,,,
12428,안전 제어의 출력 모듈 중 하나에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,OFAULT LED 안전 제어,"1. 출력 모듈 이상
2. 출력 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.",PILZ 세이프티 모듈/프레셔 피스,Picker,,,
12429,안전 제어의 입력 모듈 중 하나에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,IFAULT LED 안전 제어,"1. 입력 모듈 이상
2. 입력 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.",PILZ 세이프티 모듈,LSS Controller,,,
12429,안전 제어의 입력 모듈 중 하나에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,IFAULT LED 안전 제어,"1. 입력 모듈 이상
2. 입력 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.",PILZ 세이프티 모듈/프레셔 피스,Picker,,,
12430,안전 제어에서 일반적인 오류가 발생할 경우 이 메시지가 활성화됩니다.,FAULT LED 안전 제어,"1. 모듈 이상
2. 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생
4. 레이저 용접 툴(Picker/C-gun) 미연결
5. 메인 인터페이스와의 통신 이상","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.
3. 레이저 용접 툴(Picker/C-gun)의 연결 상태를 확인하십시오.
4. 안전 제어와 메인 인터페이스 간 CAN 통신 케이블을 점검하십시오.",PILZ 세이프티 모듈/통신 케이블(1XLZ1),LSS Controller,,,
12430,안전 제어에서 일반적인 오류가 발생할 경우 이 메시지가 활성화됩니다.,FAULT LED 안전 제어,"1. 모듈 이상
2. 모듈 연결 불량
3. 단락(쇼트) 또는 셔트 회로 발생
4. 레이저 용접 툴(Picker/C-gun) 미연결
5. 메인 인터페이스와의 통신 이상","1. 모듈 표시 상태 및 이상 발생 회로를 점검하십시오.
2. 필요 시 손상된 모듈을 교체하십시오.
3. 레이저 용접 툴(Picker/C-gun)의 연결 상태를 확인하십시오.
4. 안전 제어와 메인 인터페이스 간 CAN 통신 케이블을 점검하십시오.",PILZ 세이프티 모듈/프레셔 피스,Picker,,,
12500,공정 모니터에서 레이저 출력이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,레이저 출력,"1. 공정 파라미터 한계값 설정 오류
2. 하드웨어 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12501,공정 모니터에서 사이드 스팟 1의 레이저 출력이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,레이저 출력 사이드 스팟 1,"1. 공정 파라미터 한계값 설정 오류
2. 하드웨어 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12502,공정 모니터에서 사이드 스팟 2의 레이저 출력이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,레이저 출력 사이드 스팟 2,"1. 공정 파라미터 한계값 설정 오류
2. 하드웨어 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12503,산란광 측정값이 공정 모니터의 설정된 알람 임계값에 도달할 경우 이 메시지가 활성화됩니다.,산란광 값 과다,"1. 커버 글래스 오염
2. 파이버 오염, 손상 또는 번 인(burn-in) 발생
3. 제어 보드 또는 광학부의 평가 전자회로 이상
4. 광학부와 제어 보드 간 연결 이상","1. 커버 글래스의 오염 상태를 점검하고 필요 시 청소 또는 교체하십시오.
2. 파이버 오염 상태를 점검하고 필요 시 청소 또는 교체하십시오.
3. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",보호 유리/프로세스 파이버/옵틱 헤드,Picker,,,
12504,공정 모니터에서 Seam drive의 속도가 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Seam drive 속도,"1. 공정 파라미터 한계값 설정 오류
2. Seam drive의 타이밍 벨트 파손
3. 리니어 가이드 구속 또는 작동 불량
4. 센서 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 레이저 용접 툴(Picker/C-gun) 커버를 열고 Seam drive의 타이밍 벨트를 점검하고 필요 시 교체하십시오.
4. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
5. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12505,공정 모니터에서 Wobble 주파수가 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Wobble 주파수,"1. 공정 파라미터 한계값 설정 오류
2. 기구부 구속 또는 작동 불량
3. 드라이브 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 기구부의 자유로운 동작 여부를 확인하고 필요 시 광학부를 중앙 위치로 조정하십시오.
4. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
5. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12506,공정 모니터에서 Seam 길이가 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Seam 길이,"1. 공정 파라미터 한계값 설정 오류
2. Seam drive의 타이밍 벨트 파손
3. 리니어 가이드 구속 또는 작동 불량
4. 센서 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 레이저 용접 툴(Picker/C-gun) 커버를 열고 Seam drive의 타이밍 벨트를 점검하고 필요 시 교체하십시오.
4. 관련 하드웨어를 점검하고 필요 시 원인을 제거하십시오.
5. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 모니터링,LSS Controller,,,
12507,공정 모니터에서 레이저 용접 툴(Picker/C-gun)의 흡입 성능이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,"흡입 성능, 레이저 용접 툴(Picker/C-gun)","1. 공정 파라미터 한계값 설정 오류
2. 흡입 호스 손상 또는 미연결
3. Sensor 이상
4. 흡입 장치 미동작 또는 이상","1. Monitoring메뉴에서Process Monitor서브메뉴를 열어 어떤 공정 파라미터가 설정 한계를 벗어나는지 확인하십시오.
2. 필요 시 적절한 한계값으로 설정하십시오.
3. 흡입 호스를 점검하고 필요 시 연결 또는 교체하십시오.
4. 흡입 장치를 작동시키십시오.
5. 필요 시 흡입 장치를 수리하십시오.",공정 모니터링,LSS Controller,,,
12601,공정 제어에서 Sensor 1의 측정값이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Sensor 1,1. 현재 측정된 곡선과 기준 곡선 간 편차 발생,"1. 용접 비드 품질을 확인하십시오.
2. 재질의 오염 여부 및 특성을 확인하십시오.
3. Monitoring메뉴에서Process Control서브메뉴를 열어 에러 패턴을 분석하십시오.
4. 다시 용접을 수행하십시오.
5. 필요 시 기준 용접을 다시 수행하십시오.
6. 필요 시 각 센서의 허용 오차를 조정하십시오.",공정 제어,LSS Controller,,,
12603,공정 제어에서 Sensor 2의 측정값이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Sensor 2,1. 현재 측정된 곡선과 기준 곡선 간 편차 발생,"1. 용접 비드 품질을 확인하십시오.
2. 재질의 오염 여부 및 특성을 확인하십시오.
3. Monitoring메뉴에서Process Control서브메뉴를 열어 에러 패턴을 분석하십시오.
4. 다시 용접을 수행하십시오.
5. 필요 시 기준 용접을 다시 수행하십시오.
6. 필요 시 각 센서의 허용 오차를 조정하십시오.",공정 제어,LSS Controller,,,
12607,공정 제어에서 Sensor 3의 측정값이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,Sensor 3,1. 현재 측정된 곡선과 기준 곡선 간 편차 발생,"1. 용접 비드 품질을 확인하십시오.
2. 재질의 오염 여부 및 특성을 확인하십시오.
3. Monitoring메뉴에서Process Control서브메뉴를 열어 에러 패턴을 분석하십시오.
4. 다시 용접을 수행하십시오.
5. 필요 시 기준 용접을 다시 수행하십시오.
6. 필요 시 각 센서의 허용 오차를 조정하십시오.",공정 제어,LSS Controller,,,
12609,공정 제어에서 LIT 평가 값이 설정된 감시 범위를 벗어난 것으로 판단될 경우 이 메시지가 활성화됩니다.,LIT 평가,1. 현재 측정값이 허용 오차 범위를 벗어남,"1. 용접 비드 품질을 확인하십시오.
2. 재질의 오염 여부 및 특성을 확인하십시오.
3. Monitoring메뉴에서Process Control서브메뉴를 열어 에러 패턴을 분석하십시오.
4. 다시 용접을 수행하십시오.
5. 필요 시 기준 용접을 다시 수행하십시오.
6. 필요 시 각 센서의 허용 오차를 조정하십시오.",공정 제어,LSS Controller,,,
13014,Z 드라이브에서 하나 이상의 알람이 발생할 경우 이 메시지가 활성화됩니다.,Z 드라이브,"1. 모터 또는 엔코더 케이블 이상
2. 모터 이상
3. 컨트롤러 이상
4. 위치 추종 오차 발생","1. Welding tool메뉴에서Z-Drive탭을 열어 Z 드라이브 컨트롤러의 상태 코드를 확인하십시오.
2. 코드를 Z 드라이브 제조사(Parker Hannifin Corp)의 제품 문서와 비교하십시오.
3. Parker 제품 문서에 따라 문제를 해결하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",Z-drive 컨트롤러/통신 케이블(1XG1 1XG2),LSS Controller,,,
13014,Z 드라이브에서 하나 이상의 알람이 발생할 경우 이 메시지가 활성화됩니다.,Z 드라이브,"1. 모터 또는 엔코더 케이블 이상
2. 모터 이상
3. 컨트롤러 이상
4. 위치 추종 오차 발생","1. Welding tool메뉴에서Z-Drive탭을 열어 Z 드라이브 컨트롤러의 상태 코드를 확인하십시오.
2. 코드를 Z 드라이브 제조사(Parker Hannifin Corp)의 제품 문서와 비교하십시오.
3. Parker 제품 문서에 따라 문제를 해결하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",Z-drive/Encoder,Picker,,,
13019,프로그램 실행 중 하나 이상의 안전 오류가 발생할 경우 이 메시지가 활성화됩니다.,안전 오류,1. 추가 알람 메시지 참조,상태 메시지,세이프티,LSS Controller,,,
13021,두 개의 센서 핀 중 하나 이상이 워크피스와 접촉하지 않을 경우 이 메시지가 활성화됩니다.,워크피스 식별,"1. 워크피스 형상 이상
2. 센서 핀 파손
3. 워크피스 대비 프레셔 피스 위치 불량","1. 규정된 재질을 사용하여 작업하십시오.
2. 프레셔 피스를 교체하십시오.
3. 워크피스와 프레셔 피스의 위치 관계를 확인하고 필요 시 로봇 티칭을 다시 수행하십시오.",프레셔 피스,Picker,,,
13021,두 개의 센서 핀 중 하나 이상이 워크피스와 접촉하지 않을 경우 이 메시지가 활성화됩니다.,워크피스 식별,"1. 워크피스 형상 이상
2. 센서 핀 파손
3. 워크피스 대비 프레셔 피스 위치 불량","1. 규정된 재질을 사용하여 작업하십시오.
2. 프레셔 피스를 교체하십시오.
3. 워크피스와 프레셔 피스의 위치 관계를 확인하고 필요 시 로봇 티칭을 다시 수행하십시오.",위치 티칭,Robot,,,
13022,레이저 발진 시간이 최대 허용 시간(5초)을 초과할 경우 이 메시지가 활성화됩니다.,최대 발진 시간,"1. 용접 프로그램 파라미터 설정 오류
2. 전원 공급 장치 이상","1. 용접 프로그램의 파라미터를 적절하게 설정하십시오.
2. LSS 컨트롤러를 재시작하십시오.
3. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",공정 파라미터/파워 서플라이,LSS Controller,,,
13023,산란광 측정값이 설정된 Fault 한계값에 도달할 경우 이 메시지가 활성화됩니다.,산란광 값 과다,"1. 커버 글래스 오염
2. 파이버 오염, 손상 또는 번 인(burn-in) 발생
3. 제어 보드 또는 광학부의 평가 전자회로 이상
4. 광학부와 제어 보드 간 연결 이상","1. 커버 글래스의 오염 상태를 점검하고 필요 시 청소 또는 교체하십시오.
2. 파이버 오염 상태를 점검하고 필요 시 청소 또는 교체하십시오.
3. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",보호 유리/프로세스 파이버/옵틱 헤드,Picker,,,
13041,프레셔 피스(하부) 홀더의 온도 센서에서 알람 임계값을 초과한 온도가 감지될 경우 이 메시지가 활성화됩니다.,프레셔 피스(하부) 홀더 온도,"1. 부적절한 용접 파라미터로 인한 과열
2. 프레셔 피스(하부) 냉각 이상
3. 온도 Sensor 이상","1. 설정된 프로그램 파라미터를 확인하고 필요 시 조정하십시오.
2. 프레셔 피스(하부)의 냉각 상태를 점검하고 냉각수 호스의 꺾임 여부를 확인한 후 문제를 조치하십시오.
3. 온도 Sensor의 동작 상태를 점검하고 필요 시 교체하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",프레셔 피스,Picker,,,
13042,레이저 용접 툴(Picker/C-gun)의 흡입 성능이 알람 임계값 이하로 저하될 경우 이 메시지가 활성화됩니다.,"흡입 성능, 레이저 용접 툴(Picker/C-gun)","1. 흡입 라인 꺾임 또는 파손
2. 필터 또는 흡입 라인 막힘
3. 프레셔 피스, 흡입 호스 또는 샤프트 막힘
4. 흡입 장치 이상
5. 공정 파라미터 한계값 설정 오류
6. Sensor 이상","1. 흡입 라인의 꺾임 또는 파손 여부를 확인하고 로봇 동작 시 손상되지 않도록 조치하십시오.
2. External메뉴의Suction탭에서 필터 상태를 확인하고 필요 시 교체하십시오.
3. External→Suction탭에서Clean버튼을 실행하십시오.
4. 프레셔 피스 및 흡입 라인, 샤프트를 수동으로 청소하십시오.
5. 흡입 장치의 이상 여부를 점검하고 문제를 조치하십시오.
6. 필요 시 흡입 호스를 교체하십시오.
7. External→Suction탭의Config메뉴에서 설정 파라미터를 확인하고 필요 시 조정하십시오.
8. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",프레셔 피스/석션 호스/샤프트/석션 파이프,Picker,,,
13042,레이저 용접 툴(Picker/C-gun)의 흡입 성능이 알람 임계값 이하로 저하될 경우 이 메시지가 활성화됩니다.,"흡입 성능, 레이저 용접 툴(Picker/C-gun)","1. 흡입 라인 꺾임 또는 파손
2. 필터 또는 흡입 라인 막힘
3. 프레셔 피스, 흡입 호스 또는 샤프트 막힘
4. 흡입 장치 이상
5. 공정 파라미터 한계값 설정 오류
6. Sensor 이상","1. 흡입 라인의 꺾임 또는 파손 여부를 확인하고 로봇 동작 시 손상되지 않도록 조치하십시오.
2. External메뉴의Suction탭에서 필터 상태를 확인하고 필요 시 교체하십시오.
3. External→Suction탭에서Clean버튼을 실행하십시오.
4. 프레셔 피스 및 흡입 라인, 샤프트를 수동으로 청소하십시오.
5. 흡입 장치의 이상 여부를 점검하고 문제를 조치하십시오.
6. 필요 시 흡입 호스를 교체하십시오.
7. External→Suction탭의Config메뉴에서 설정 파라미터를 확인하고 필요 시 조정하십시오.
8. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",석션 호스/석션 모터/설정 파라미터,Fumator,,,
13047,채널 2에서 설정된 클램핑 힘에 도달하지 못할 경우 이 메시지가 활성화됩니다.,클램핑 힘 채널 2,"1. 용접 프로그램의 “Work Stroke closed” 위치 설정 오류
2. 로봇 용접 위치 티칭 오류
3. 힘 센서 보정 불량 또는 미보정
4. 힘 센서 이상","1. “Work Stroke closed” 위치를 확인하고 필요 시 재설정하십시오.
2. 로봇 위치를 확인하고 필요 시 재티칭하십시오.
3. 힘 센서를 재보정하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",포스 센서,Picker,,,
13047,채널 2에서 설정된 클램핑 힘에 도달하지 못할 경우 이 메시지가 활성화됩니다.,클램핑 힘 채널 2,"1. 용접 프로그램의 “Work Stroke closed” 위치 설정 오류
2. 로봇 용접 위치 티칭 오류
3. 힘 센서 보정 불량 또는 미보정
4. 힘 센서 이상","1. “Work Stroke closed” 위치를 확인하고 필요 시 재설정하십시오.
2. 로봇 위치를 확인하고 필요 시 재티칭하십시오.
3. 힘 센서를 재보정하십시오.
4. 문제가 지속되면 해당 IPG 서비스 부서에 문의하십시오.",위치 티칭,Robot,,,
13048,프로그램 실행 중 채널 1에서 최소 클램핑 힘에 도달하지 못할 경우 이 메시지가 활성화됩니다.,최소 클램핑 힘 채널 1,1. 워크피스 형상 이상,1. 규정된 재질을 사용하여 작업하십시오.,워크피스,Customer,,,
13049,프로그램 실행 중 채널 2에서 최소 클램핑 힘에 도달하지 못할 경우 이 메시지가 활성화됩니다.,최소 클램핑 힘 채널 2,1. 워크피스 형상 이상,1. 규정된 재질을 사용하여 작업하십시오.,워크피스,Customer,,,
13050,프로그램 실행 중 채널 1과 2에서 최소 클램핑 힘에 모두 도달하지 못할 경우 이 메시지가 활성화됩니다.,최소 클램핑 힘 채널 1&2,1. 워크피스 형상 이상,1. 규정된 재질을 사용하여 작업하십시오.,워크피스,Customer,,,
13051,프로그램 실행 중 센서 핀 1이 워크피스 표면과의 접촉을 상실할 경우 이 메시지가 활성화됩니다.,워크피스 식별 센서 핀 1,1. 워크피스 미끄러짐,1. 워크피스가 미끄러지지 않도록 고정하십시오.,위치 티칭,Robot,,,
13052,프로그램 실행 중 센서 핀 2가 워크피스 표면과의 접촉을 상실할 경우 이 메시지가 활성화됩니다.,워크피스 식별 센서 핀 2,1. 워크피스 미끄러짐,1. 워크피스가 미끄러지지 않도록 고정하십시오.,위치 티칭,Robot,,,
13053,프로그램 실행 중 센서 핀 1과 2가 모두 워크피스 표면과의 접촉을 상실할 경우 이 메시지가 활성화됩니다.,워크피스 식별 센서 핀 1&2,1. 워크피스 형상 이상,1. 규정된 재질을 사용하여 작업하십시오.,워크피스,Customer,,,
13054,외부 비상 정지(E-Stop) 회로가 열릴 경우 이 메시지가 발생합니다. 이로 인해 Z 드라이브는 안전하게 정지되며 레이저 발진 및 레이저 전원 공급이 차단됩니다.,외부 비상 정지,1. 외부 안전 회로의 한 개 이상의 채널이 개방됨,"1. Fault 해제를 위해 두 개의 안전 회로를 모두 개방하십시오.
2. 이후 두 채널을 모두 닫아 안전 회로를 재활성화하십시오.",세이프티,Robot,,,
13055,형상 검사가 정상적으로 완료되지 않을 경우 이 메시지가 활성화됩니다.,형상 검사,"1. 레이저 용접 툴(Picker/C-gun) 형상 이상
2. 형상 검사 장치의 광센서가 프레셔 피스(하부)를 감지하지 못함
3. 광센서 이상 또는 미연결
4. 설정된 클램핑 힘 미도달
5. 프레셔 피스(상부)의 센서 핀 미인식","1. 형상 검사를 다시 수행하십시오.
2. 형상 검사 장치의 하드웨어 상태를 점검하십시오.
3. 형상 검사 장치 내에서 레이저 용접 툴(Picker/C-gun)의 위치를 확인하십시오.
4. 필요 시 로봇 위치를 재티칭하십시오.
5. 필요 시 프레셔 피스를 교체하십시오.",프레셔 피스/포스 센서,Picker,,,
13055,형상 검사가 정상적으로 완료되지 않을 경우 이 메시지가 활성화됩니다.,형상 검사,"1. 레이저 용접 툴(Picker/C-gun) 형상 이상
2. 형상 검사 장치의 광센서가 프레셔 피스(하부)를 감지하지 못함
3. 광센서 이상 또는 미연결
4. 설정된 클램핑 힘 미도달
5. 프레셔 피스(상부)의 센서 핀 미인식","1. 형상 검사를 다시 수행하십시오.
2. 형상 검사 장치의 하드웨어 상태를 점검하십시오.
3. 형상 검사 장치 내에서 레이저 용접 툴(Picker/C-gun)의 위치를 확인하십시오.
4. 필요 시 로봇 위치를 재티칭하십시오.
5. 필요 시 프레셔 피스를 교체하십시오.",위치 티칭,Robot,,,
13056,LSS 컨트롤러에서 외부 레이저 Enable 신호가 차단될 경우 이 메시지가 활성화됩니다.,외부 레이저 Enable,"1. 안전 인터페이스에 케이블이 연결되지 않음
2. 안전 인터페이스 배선 오류
3. 안전 회로 차단 (예: 캐비닛 도어 열림)","1. 케이블이 안전 인터페이스에 정상적으로 연결되어 있는지 확인하십시오.
2. 안전 인터페이스 배선 상태를 점검하십시오.
3. 안전 회로를 복구하십시오 (예: 캐비닛 도어 닫기).",세이프티,Robot,,에어 시스템/공정 파라미터,LSS Controller
13056,LSS 컨트롤러에서 외부 레이저 Enable 신호가 차단될 경우 이 메시지가 활성화됩니다.,외부 레이저 Enable,"1. 안전 인터페이스에 케이블이 연결되지 않음
2. 안전 인터페이스 배선 오류
3. 안전 회로 차단 (예: 캐비닛 도어 열림)","1. 케이블이 안전 인터페이스에 정상적으로 연결되어 있는지 확인하십시오.
2. 안전 인터페이스 배선 상태를 점검하십시오.
3. 안전 회로를 복구하십시오 (예: 캐비닛 도어 닫기).",세이프티 케이블(XP2),LSS Controller,,압축 공기 유량,Customer
